PLAYER_ID,PLAYER_NAME,SEASON,AGE,Original_Usage,Original_Archetype,Original_King_Prob,Simulated_Usage,Simulated_Archetype,Simulated_King_Prob,Delta,Is_Latent_Star,Has_Archetype_Upgrade
1630557,Corey Kispert,2023-24,25.0,0.191,Victim (Fragile Role),0.0019965502,0.28,Victim (Fragile Role),0.17506392,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629652,Luguentz Dort,2023-24,25.0,0.152,Victim (Fragile Role),0.0012557226,0.28,Victim (Fragile Role),0.14442062,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630168,Onyeka Okongwu,2023-24,23.0,0.134,Victim (Fragile Role),0.0044681346,0.28,Victim (Fragile Role),0.27766243,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629684,Grant Williams,2023-24,25.0,0.157,Sniper (Resilient Role),0.0013806337,0.28,Victim (Fragile Role),0.14333017,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629018,Gary Trent Jr.,2023-24,25.0,0.195,Victim (Fragile Role),0.0014000667,0.28,Victim (Fragile Role),0.1080267,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628989,Kevin Huerter,2023-24,25.0,0.173,Victim (Fragile Role),0.0010301422,0.28,Victim (Fragile Role),0.08105678,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631106,Tari Eason,2023-24,23.0,0.188,Sniper (Resilient Role),0.0057425895,0.28,Victim (Fragile Role),0.12535442,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631105,Jalen Duren,2023-24,20.0,0.181,Victim (Fragile Role),0.0019845131,0.28,Victim (Fragile Role),0.09075303,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630174,Aaron Nesmith,2023-24,24.0,0.158,Victim (Fragile Role),0.00093775825,0.28,Victim (Fragile Role),0.25137126,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631110,Jeremy Sochan,2023-24,21.0,0.187,Sniper (Resilient Role),0.0017524294,0.28,Victim (Fragile Role),0.15515243,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631117,Walker Kessler,2023-24,22.0,0.127,Victim (Fragile Role),0.0051045413,0.28,Victim (Fragile Role),0.117507555,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629655,Daniel Gafford,2023-24,25.0,0.145,Victim (Fragile Role),0.004989332,0.28,Bulldozer (Fragile Star),0.45147806,Victim (Fragile Role)→Bulldozer (Fragile Star),True,True
1629651,Nic Claxton,2023-24,25.0,0.156,Victim (Fragile Role),0.0019176792,0.28,Victim (Fragile Role),0.10212802,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630591,Jalen Suggs,2023-24,23.0,0.191,Sniper (Resilient Role),0.0038803439,0.28,King (Resilient Star),0.39789462,Sniper (Resilient Role)→King (Resilient Star),True,True
1630188,Jalen Smith,2023-24,24.0,0.187,Victim (Fragile Role),0.0038228307,0.28,Victim (Fragile Role),0.13272548,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630529,Herbert Jones,2023-24,25.0,0.141,Victim (Fragile Role),0.0069934665,0.28,Bulldozer (Fragile Star),0.5075598,Victim (Fragile Role)→Bulldozer (Fragile Star),True,True
1641726,Dereck Lively II,2023-24,20.0,0.124,Victim (Fragile Role),0.012098074,0.28,King (Resilient Star),0.31463146,Victim (Fragile Role)→King (Resilient Star),True,True
1631170,Jaime Jaquez Jr.,2023-24,23.0,0.181,Victim (Fragile Role),0.0019623984,0.28,Victim (Fragile Role),0.34685218,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1642013,Malik Williams,2023-24,25.0,0.148,Sniper (Resilient Role),0.0044171037,0.28,Victim (Fragile Role),0.17573124,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641711,Gradey Dick,2023-24,20.0,0.167,Victim (Fragile Role),0.0021844336,0.28,Victim (Fragile Role),0.14557467,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630577,Julian Champagnie,2023-24,23.0,0.14,Sniper (Resilient Role),0.003861077,0.28,Victim (Fragile Role),0.0678654,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631133,Jabari Walker,2023-24,21.0,0.159,Sniper (Resilient Role),0.002157604,0.28,Victim (Fragile Role),0.09974526,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631246,Vince Williams Jr.,2023-24,23.0,0.155,Victim (Fragile Role),0.0016208601,0.28,Victim (Fragile Role),0.18411765,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630198,Isaiah Joe,2023-24,24.0,0.157,Victim (Fragile Role),0.0021470385,0.28,Victim (Fragile Role),0.17207205,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631107,Nikola Jović,2023-24,21.0,0.171,Victim (Fragile Role),0.0026978038,0.28,Victim (Fragile Role),0.09766556,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641707,Taylor Hendricks,2023-24,20.0,0.135,Victim (Fragile Role),0.004139011,0.28,Victim (Fragile Role),0.09211684,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641739,Toumani Camara,2023-24,24.0,0.134,Victim (Fragile Role),0.0022131559,0.28,Victim (Fragile Role),0.07417679,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630533,Ziaire Williams,2023-24,22.0,0.192,Victim (Fragile Role),0.002152776,0.28,Victim (Fragile Role),0.12618521,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641709,Ausar Thompson,2023-24,21.0,0.161,Sniper (Resilient Role),0.0029554581,0.28,Victim (Fragile Role),0.17298481,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641722,Jordan Hawkins,2023-24,22.0,0.188,Victim (Fragile Role),0.0043940465,0.28,Victim (Fragile Role),0.111217596,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629656,Quentin Grimes,2023-24,24.0,0.155,Sniper (Resilient Role),0.001406494,0.28,Victim (Fragile Role),0.075897194,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630183,Jaden McDaniels,2023-24,23.0,0.156,Sniper (Resilient Role),0.0017007117,0.28,Bulldozer (Fragile Star),0.47550258,Sniper (Resilient Role)→Bulldozer (Fragile Star),True,True
1630551,Justin Champagnie,2023-24,23.0,0.162,Sniper (Resilient Role),0.002705238,0.28,Victim (Fragile Role),0.07467116,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641731,Bilal Coulibaly,2023-24,19.0,0.139,Victim (Fragile Role),0.0018546712,0.28,Victim (Fragile Role),0.081026435,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630548,Johnny Juzang,2023-24,23.0,0.147,Victim (Fragile Role),0.0038525334,0.28,Victim (Fragile Role),0.11504717,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630182,Josh Green,2023-24,23.0,0.129,Sniper (Resilient Role),0.0028223563,0.28,Victim (Fragile Role),0.18558535,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631218,Trayce Jackson-Davis,2023-24,24.0,0.157,Victim (Fragile Role),0.008616976,0.28,Victim (Fragile Role),0.17376849,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630245,Ayo Dosunmu,2023-24,24.0,0.168,Sniper (Resilient Role),0.0022880589,0.28,Victim (Fragile Role),0.25980377,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630171,Isaac Okoro,2023-24,23.0,0.136,Victim (Fragile Role),0.0019220783,0.28,Victim (Fragile Role),0.36929318,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628995,Kevin Knox II,2023-24,24.0,0.157,Sniper (Resilient Role),0.004465268,0.28,Victim (Fragile Role),0.17480876,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630541,Moses Moody,2023-24,22.0,0.176,Sniper (Resilient Role),0.0039877356,0.28,Victim (Fragile Role),0.1762484,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631103,Malaki Branham,2023-24,21.0,0.192,Sniper (Resilient Role),0.0017075767,0.28,Victim (Fragile Role),0.0863098,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630166,Deni Avdija,2023-24,23.0,0.196,Victim (Fragile Role),0.0013122505,0.28,Victim (Fragile Role),0.13957237,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630173,Precious Achiuwa,2023-24,24.0,0.158,Victim (Fragile Role),0.0026291048,0.28,Victim (Fragile Role),0.38444465,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630172,Patrick Williams,2023-24,22.0,0.163,Sniper (Resilient Role),0.0021080337,0.28,Victim (Fragile Role),0.118819535,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631200,Kris Murray,2023-24,23.0,0.136,Sniper (Resilient Role),0.002047142,0.28,Victim (Fragile Role),0.08323573,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641708,Amen Thompson,2023-24,21.0,0.173,Victim (Fragile Role),0.0016709743,0.28,Victim (Fragile Role),0.11829804,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630186,Jahmi'us Ramsey,2023-24,23.0,0.18,Sniper (Resilient Role),0.004481773,0.28,Victim (Fragile Role),0.15022884,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630534,Ochai Agbaji,2023-24,24.0,0.131,Sniper (Resilient Role),0.0025565235,0.28,Victim (Fragile Role),0.11873909,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629007,Jontay Porter,2023-24,24.0,0.155,Sniper (Resilient Role),0.0029007974,0.28,Victim (Fragile Role),0.07375785,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631243,Mouhamed Gueye,2023-24,21.0,0.144,Sniper (Resilient Role),0.0044171037,0.28,Victim (Fragile Role),0.1716981,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629638,Nickeil Alexander-Walker,2023-24,25.0,0.143,Victim (Fragile Role),0.002121001,0.28,Victim (Fragile Role),0.13999431,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641970,Maozinha Pereira,2023-24,23.0,0.143,Victim (Fragile Role),0.004107337,0.28,Victim (Fragile Role),0.1122758,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631212,Peyton Watson,2023-24,21.0,0.16,Sniper (Resilient Role),0.003481238,0.28,Victim (Fragile Role),0.09490268,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630587,Isaiah Livers,2023-24,25.0,0.122,Sniper (Resilient Role),0.0029018698,0.28,Victim (Fragile Role),0.085414656,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630164,James Wiseman,2023-24,23.0,0.158,Victim (Fragile Role),0.0032211572,0.28,Victim (Fragile Role),0.10316191,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641717,Cason Wallace,2023-24,20.0,0.127,Sniper (Resilient Role),0.0051857866,0.28,Victim (Fragile Role),0.20484756,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631216,Caleb Houstan,2023-24,21.0,0.122,Sniper (Resilient Role),0.003489347,0.28,Victim (Fragile Role),0.10001574,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630549,Day'Ron Sharpe,2023-24,22.0,0.185,Victim (Fragile Role),0.0038996465,0.28,Victim (Fragile Role),0.106500775,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641764,Brandin Podziemski,2023-24,21.0,0.149,Sniper (Resilient Role),0.002627995,0.28,Victim (Fragile Role),0.19753456,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631223,David Roddy,2023-24,23.0,0.177,Sniper (Resilient Role),0.002591021,0.28,Victim (Fragile Role),0.072994836,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641730,Noah Clowney,2023-24,19.0,0.137,Victim (Fragile Role),0.0037705177,0.28,Victim (Fragile Role),0.112910874,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630540,Miles McBride,2023-24,23.0,0.164,Victim (Fragile Role),0.0036122748,0.28,Victim (Fragile Role),0.17913266,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630194,Paul Reed,2023-24,25.0,0.156,Victim (Fragile Role),0.0027041424,0.28,Victim (Fragile Role),0.12239537,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630214,Xavier Tillman,2023-24,25.0,0.146,Sniper (Resilient Role),0.0042427285,0.28,Victim (Fragile Role),0.08961796,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629674,Neemias Queta,2023-24,24.0,0.16,Victim (Fragile Role),0.0038454975,0.28,Victim (Fragile Role),0.11336963,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641998,Trey Jemison III,2023-24,24.0,0.132,Victim (Fragile Role),0.005584037,0.28,Victim (Fragile Role),0.1205197,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631119,Jaylin Williams,2023-24,22.0,0.133,Sniper (Resilient Role),0.0038252138,0.28,Victim (Fragile Role),0.09073519,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629629,Cam Reddish,2023-24,24.0,0.123,Sniper (Resilient Role),0.002204978,0.28,Victim (Fragile Role),0.06186622,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631116,Patrick Baldwin Jr.,2023-24,21.0,0.153,Sniper (Resilient Role),0.0025381416,0.28,Victim (Fragile Role),0.09924517,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641767,Ben Sheppard,2023-24,22.0,0.125,Sniper (Resilient Role),0.0026324845,0.28,Victim (Fragile Role),0.034111883,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630562,Matt Hurt,2023-24,24.0,0.134,Sniper (Resilient Role),0.0032769472,0.28,Victim (Fragile Role),0.07181148,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630598,Aaron Wiggins,2023-24,25.0,0.163,Victim (Fragile Role),0.005469326,0.28,Bulldozer (Fragile Star),0.4772159,Victim (Fragile Role)→Bulldozer (Fragile Star),True,True
1631128,Christian Braun,2023-24,23.0,0.152,Victim (Fragile Role),0.0020565605,0.28,Victim (Fragile Role),0.4067781,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630700,Dyson Daniels,2023-24,21.0,0.123,Sniper (Resilient Role),0.001981216,0.28,Victim (Fragile Role),0.116785645,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630543,Isaiah Jackson,2023-24,22.0,0.165,Victim (Fragile Role),0.020579036,0.28,Victim (Fragile Role),0.44460705,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630200,Tre Jones,2023-24,24.0,0.149,Victim (Fragile Role),0.0022107153,0.28,Victim (Fragile Role),0.12906134,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631260,AJ Green,2023-24,24.0,0.15,Victim (Fragile Role),0.0037722352,0.28,Victim (Fragile Role),0.118647605,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630692,Jordan Goodwin,2023-24,25.0,0.182,Sniper (Resilient Role),0.0033385544,0.28,Victim (Fragile Role),0.08929605,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631124,Julian Strawther,2023-24,22.0,0.193,Sniper (Resilient Role),0.0038327307,0.28,Victim (Fragile Role),0.08049129,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630249,Vít Krejčí,2023-24,24.0,0.098,Sniper (Resilient Role),0.009725532,0.28,Victim (Fragile Role),0.21381062,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629614,Andrew Nembhard,2023-24,24.0,0.161,Sniper (Resilient Role),0.001087935,0.28,King (Resilient Star),0.24374102,Sniper (Resilient Role)→King (Resilient Star),True,True
1630197,Aleksej Pokusevski,2023-24,22.0,0.172,Victim (Fragile Role),0.004413529,0.28,Victim (Fragile Role),0.082072206,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629048,Goga Bitadze,2023-24,24.0,0.129,Sniper (Resilient Role),0.0036312146,0.28,Victim (Fragile Role),0.18315798,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629020,Jarred Vanderbilt,2023-24,25.0,0.111,Victim (Fragile Role),0.007972252,0.28,Victim (Fragile Role),0.11198192,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631165,Keon Ellis,2023-24,24.0,0.123,Sniper (Resilient Role),0.0064164954,0.28,Victim (Fragile Role),0.17444378,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628981,Bruno Fernando,2023-24,25.0,0.172,Victim (Fragile Role),0.0027665824,0.28,Victim (Fragile Role),0.12045857,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641787,Tosan Evbuomwan,2023-24,23.0,0.108,Sniper (Resilient Role),0.0029616,0.28,Victim (Fragile Role),0.17010884,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631172,Ousmane Dieng,2023-24,21.0,0.167,Sniper (Resilient Role),0.0022625725,0.28,Victim (Fragile Role),0.12367088,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628972,Troy Brown Jr.,2023-24,24.0,0.139,Sniper (Resilient Role),0.004810906,0.28,Victim (Fragile Role),0.09186754,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631241,Javon Freeman-Liberty,2023-24,24.0,0.17,Sniper (Resilient Role),0.0023780467,0.28,Victim (Fragile Role),0.07761447,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631205,Buddy Boeheim,2023-24,24.0,0.161,Sniper (Resilient Role),0.0025907515,0.28,Victim (Fragile Role),0.076179825,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629006,Josh Okogie,2023-24,25.0,0.125,Sniper (Resilient Role),0.003217,0.28,Victim (Fragile Role),0.06499473,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630561,David Duke Jr.,2023-24,24.0,0.179,Victim (Fragile Role),0.003816723,0.28,Victim (Fragile Role),0.10891815,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631288,Jamal Cain,2023-24,25.0,0.158,Sniper (Resilient Role),0.0041612303,0.28,Victim (Fragile Role),0.16538896,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630649,Stanley Umude,2023-24,25.0,0.15,Victim (Fragile Role),0.0037461005,0.28,Victim (Fragile Role),0.11181656,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1631367,Jacob Gilyard,2023-24,25.0,0.112,Sniper (Resilient Role),0.0063553797,0.28,Victim (Fragile Role),0.21069309,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631338,Mouhamadou Gueye,2023-24,25.0,0.189,Sniper (Resilient Role),0.0036119113,0.28,Victim (Fragile Role),0.07343815,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631230,Dominick Barlow,2023-24,21.0,0.139,Sniper (Resilient Role),0.0026266954,0.28,Victim (Fragile Role),0.10142054,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630572,Sandro Mamukelashvili,2023-24,25.0,0.169,Sniper (Resilient Role),0.004425549,0.28,Victim (Fragile Role),0.17305928,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630592,Jalen Wilson,2023-24,23.0,0.138,Sniper (Resilient Role),0.0039856136,0.28,Victim (Fragile Role),0.21749778,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629637,Jaxson Hayes,2023-24,24.0,0.121,Victim (Fragile Role),0.008703565,0.28,Victim (Fragile Role),0.11078113,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629626,Bol Bol,2023-24,24.0,0.156,Victim (Fragile Role),0.0039482126,0.28,Victim (Fragile Role),0.11515452,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630550,JT Thor,2023-24,21.0,0.113,Sniper (Resilient Role),0.0022446944,0.28,Victim (Fragile Role),0.10294396,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631311,Lester Quinones,2023-24,23.0,0.171,Victim (Fragile Role),0.0023136165,0.28,Victim (Fragile Role),0.08887816,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641710,Anthony Black,2023-24,20.0,0.123,Sniper (Resilient Role),0.0078030373,0.28,Victim (Fragile Role),0.120387994,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641809,Drew Peterson,2023-24,24.0,0.123,Victim (Fragile Role),0.008583967,0.28,Victim (Fragile Role),0.108274706,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641931,Onuralp Bitim,2023-24,25.0,0.149,Sniper (Resilient Role),0.0046069436,0.28,Victim (Fragile Role),0.08682819,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641851,Timmy Allen,2023-24,24.0,0.084,Sniper (Resilient Role),0.002284733,0.28,Victim (Fragile Role),0.0932616,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631121,Bryce McGowens,2023-24,21.0,0.147,Sniper (Resilient Role),0.004019632,0.28,Victim (Fragile Role),0.154487,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629669,Jaylen Nowell,2023-24,24.0,0.176,Sniper (Resilient Role),0.0038445862,0.28,Victim (Fragile Role),0.16334578,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630192,Zeke Nnaji,2023-24,23.0,0.15,Sniper (Resilient Role),0.004296717,0.28,Victim (Fragile Role),0.1737026,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630558,Davion Mitchell,2023-24,25.0,0.147,Victim (Fragile Role),0.0036311233,0.28,Victim (Fragile Role),0.09551578,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641712,Rayan Rupert,2023-24,20.0,0.131,Sniper (Resilient Role),0.0023805427,0.28,Victim (Fragile Role),0.07693996,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631197,Jared Rhoden,2023-24,24.0,0.135,Victim (Fragile Role),0.0042566047,0.28,Victim (Fragile Role),0.11940191,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630544,Tre Mann,2023-24,23.0,0.183,Victim (Fragile Role),0.003890823,0.28,Victim (Fragile Role),0.13136987,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630165,Killian Hayes,2023-24,22.0,0.147,Sniper (Resilient Role),0.0037474802,0.28,Victim (Fragile Role),0.09928053,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631321,Sidy Cissoko,2023-24,20.0,0.124,Sniper (Resilient Role),0.0023542303,0.28,Victim (Fragile Role),0.11498126,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630639,A.J. Lawson,2023-24,23.0,0.18,Sniper (Resilient Role),0.0043977946,0.28,Victim (Fragile Role),0.15682185,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630526,Jeremiah Robinson-Earl,2023-24,23.0,0.144,Sniper (Resilient Role),0.0041586393,0.28,Victim (Fragile Role),0.18850079,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629647,Darius Bazley,2023-24,24.0,0.118,Sniper (Resilient Role),0.0073284577,0.28,Victim (Fragile Role),0.11558596,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630929,Henri Drell,2023-24,24.0,0.155,Sniper (Resilient Role),0.0026217187,0.28,Victim (Fragile Role),0.112277135,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629643,Chuma Okeke,2023-24,25.0,0.131,Sniper (Resilient Role),0.0042283484,0.28,Victim (Fragile Role),0.060238928,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631303,Justin Minaya,2023-24,25.0,0.093,Sniper (Resilient Role),0.0023534547,0.28,Victim (Fragile Role),0.11256927,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630611,Gui Santos,2023-24,22.0,0.142,Victim (Fragile Role),0.004043223,0.28,Victim (Fragile Role),0.111458376,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641793,D'Moi Hodge,2023-24,25.0,0.172,Sniper (Resilient Role),0.0034461003,0.28,Victim (Fragile Role),0.115713075,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630231,KJ Martin,2023-24,23.0,0.127,Sniper (Resilient Role),0.0024386502,0.28,Victim (Fragile Role),0.085100554,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629642,Nassir Little,2023-24,24.0,0.132,Sniper (Resilient Role),0.003381524,0.28,Victim (Fragile Role),0.16660857,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641788,Alex Fudge,2023-24,21.0,0.176,Sniper (Resilient Role),0.004516788,0.28,Victim (Fragile Role),0.17031524,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631108,Max Christie,2023-24,21.0,0.132,Sniper (Resilient Role),0.0021529838,0.28,Victim (Fragile Role),0.11146788,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628373,Frank Ntilikina,2023-24,25.0,0.111,Sniper (Resilient Role),0.0022024408,0.28,Victim (Fragile Role),0.07819799,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629646,Charles Bassey,2023-24,23.0,0.11,Sniper (Resilient Role),0.0084180785,0.28,Victim (Fragile Role),0.11921087,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641716,Jarace Walker,2023-24,20.0,0.155,Sniper (Resilient Role),0.0041725803,0.28,Victim (Fragile Role),0.1592972,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631204,Marcus Sasser,2023-24,23.0,0.195,Victim (Fragile Role),0.003631913,0.28,Victim (Fragile Role),0.121346414,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1641754,Seth Lundy,2023-24,24.0,0.168,Sniper (Resilient Role),0.0027723932,0.28,Victim (Fragile Role),0.07447245,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630600,Isaiah Mobley,2023-24,24.0,0.16,Sniper (Resilient Role),0.002948135,0.28,Victim (Fragile Role),0.07866535,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630618,D.J. Carton,2023-24,23.0,0.125,Sniper (Resilient Role),0.0023999615,0.28,Victim (Fragile Role),0.11115277,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641727,Dariq Whitehead,2023-24,19.0,0.094,Sniper (Resilient Role),0.002212239,0.28,Victim (Fragile Role),0.09016726,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641765,Olivier-Maxence Prosper,2023-24,21.0,0.153,Sniper (Resilient Role),0.0029515729,0.28,Victim (Fragile Role),0.0744766,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630699,MarJon Beauchamp,2023-24,23.0,0.141,Victim (Fragile Role),0.003519419,0.28,Victim (Fragile Role),0.09892362,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630204,Ashton Hagans,2023-24,24.0,0.144,Sniper (Resilient Role),0.0023196563,0.28,Victim (Fragile Role),0.10901576,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629650,Moses Brown,2023-24,24.0,0.176,Sniper (Resilient Role),0.0026816286,0.28,Victim (Fragile Role),0.11410223,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630177,Theo Maledon,2023-24,23.0,0.173,Sniper (Resilient Role),0.0025972389,0.28,Victim (Fragile Role),0.08667151,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1631104,Blake Wesley,2023-24,21.0,0.144,Sniper (Resilient Role),0.0028637939,0.28,Victim (Fragile Role),0.089697726,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641738,Kobe Brown,2023-24,24.0,0.104,Sniper (Resilient Role),0.0022788343,0.28,Victim (Fragile Role),0.07699245,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1641734,Emoni Bates,2023-24,20.0,0.196,Sniper (Resilient Role),0.0032011408,0.28,Victim (Fragile Role),0.07663917,Sniper (Resilient Role)→Victim (Fragile Role),False,False
